id,loc1,datetime1,loc2,datetime2,stops,distance,details,price,hot deal
12741404," Middletown, OH"," Jan 17, 10:00 AM  -  11:59 PM EDT "," Mitchell, SD "," Jan 19, 12:01 AM  -  11:59 PM CDT ",,deadhead - distance928.4 mi, live Van - 53 Feet44000 LB Paper Rolls," $1,689.57 ",no
12739479," Phoenix, AZ"," Jan 17, 10:00 AM MST"," Orlando, FL "," Jan 20, 08:00 AM  -  11:00 AM EDT ",,deadhead - distance2142.6 mi, live Reefer - 5318778 LB Beverages," $5,074.20 ",yes
12739372," Phoenix, AZ"," Jan 17, 10:00 AM MST"," Charlotte, NC "," Jan 21, 10:30 AM EDT",,deadhead - distance2102.2 mi, live Reefer - 5340656 LB Beverages," $4,579.87 ",yes
12738770," Constantine, MI"," Jan 17, 10:00 AM  -  10:00 AM EDT "," Hansen, ID "," Jan 20, 09:00 AM  -  11:00 AM MDT ",,deadhead - distance1670 mi, live Van42500 LB Seed," $4,165.00 ",yes
12736631," Albuquerque, NM"," Jan 17, 08:00 AM  -  02:00 PM MDT "," Phoenix, AZ "," Jan 18, 08:00 AM  -  12:00 PM MST ",,deadhead - distance423.4 mi, live Van - 53 Feet43800 LB Metal, $839.09 ,no
12735656," Harlan, IA"," Jan 17, 09:00 AM CDT"," Colby, KS "," Jan 18, 08:30 AM  -  04:30 PM CDT ", 2 STOPS ,deadhead - distance467.1 mi, live Van - 53 Feet30655 LB Seed," $1,549.04 ",yes
12734004," Charleston, SC"," Jan 17, 10:00 AM EDT"," Greensboro, GA "," Jan 17, 01:00 PM  -  05:00 PM EDT ",,deadhead - distance244.3 mi, live Van43626 LB Non-hazmat Che...,bid only,no
12733535," Taylor, MI"," Jan 17, 10:00 AM  -  10:00 AM EDT "," Flushing, NY "," Jan 18, 08:00 AM  -  08:00 AM EDT ",,deadhead - distance615.9 mi, live Van43690 LB Paper Products," $1,787.13 ",no
12731271," Cincinnati, OH"," Jan 17, 10:00 AM EDT"," Tolleson, AZ "," Jan 20, 09:30 PM MST",,deadhead - distance1796.4 mi, live Van - 53 Feet40621 LB Food Stuffs," $3,113.57 ",no
12729459," Meridian, MS"," Jan 17, 10:00 AM CDT"," Putnam, CT "," Jan 19, 06:00 AM EDT",,deadhead - distance1275.7 mi, live Van - 53 Feet11229 LB Packaging Mate...," $2,852.59 ",no
12727937," Louisville, KY"," Jan 17, 10:00 AM EDT"," Tampa, FL "," Jan 19, 01:00 PM EDT",,deadhead - distance877.8 mi, live Van - 53 Feet38624 LB Consumer Goods," $2,503.84 ",no
12727339," Baytown, TX"," Jan 17, 09:00 AM  -  09:00 AM CDT "," Mount Juliet, TN "," Jan 19, 10:00 AM  -  10:00 AM CDT ",,deadhead - distance844.2 mi, live Van - 53 Feet44000 LB Food Stuffs," $1,588.48 ",yes
12726822," Cincinnati, OH"," Jan 17, 08:00 AM  -  02:00 PM EDT "," Tolleson, AZ "," Jan 20, 09:30 AM MST",,deadhead - distance1796.4 mi, live Van - 53 Feet40817 LB Food Stuffs," $3,113.57 ",no
12725255," Clinton, IA"," Jan 17, 10:00 AM  -  10:00 AM CDT "," Mississauga, ON "," Jan 19, 08:30 AM EST",,deadhead - distance628.2 mi, live Van - 53 Feet25331 LB Food Stuffs," $1,480.31 ",no
12707305," South Bay, FL"," Jan 17, 10:00 AM EDT"," Kissimmee, FL "," Jan 17, 08:00 PM EDT",,deadhead - distance142.1 mi, live Van or Reefer43848 LB Food Stuffs, $451.07 ,no
12703519," Martin, TN"," Jan 17, 10:00 AM CDT"," Hatfield, PA "," Jan 19, 02:30 PM EDT", 2 STOPS ,deadhead - distance1019.6 mi, live Van - 53 Feet20000 LB Lawn And Garde...," $2,548.00 ",no
12703507," Martin, TN"," Jan 17, 10:00 AM CDT"," Millsboro, DE "," Jan 19, 02:30 PM EDT", 2 STOPS ,deadhead - distance1002.7 mi, live Van - 53 Feet20000 LB Lawn And Garde...," $2,842.00 ",no
12696748," Omaha, NE"," Jan 17, 07:00 AM  -  07:00 PM CDT "," Fontana, CA "," Jan 20, 03:00 AM PDT",,deadhead - distance1506.8 mi, live Reefer - 5327141 LB Food Stuffs," $3,055.51 ",no
12743074," Cincinnati, OH"," Jan 17, 09:30 AM  -  04:00 PM EDT "," Garland, TX "," Jan 19, 07:00 AM  -  01:00 PM CDT ",,deadhead - distance942 mi, live Van - 53 Feet43590 LB Packaging Mate...," $1,857.26 ",no
12738018," Pleasant Prairie, WI"," Jan 17, 09:30 AM CDT"," Goodlettsville, TN "," Jan 19, 01:00 AM CDT",,deadhead - distance520.4 mi, live Van - 53 Feet24847 LB Consumer Goods," $1,658.44 ",yes
12724220," Knoxville, TN"," Jan 17, 09:30 AM  -  10:00 AM EDT "," Hattiesburg, MS "," Jan 18, 06:00 AM  -  06:00 AM CDT ",,deadhead - distance490.5 mi, live Van33354 LB Food Stuffs," $1,071.95 ",yes
12721885," Fort Wayne, IN"," Jan 17, 10:30 AM EDT"," Louisville, KY "," Jan 17, 07:30 PM EDT",,deadhead - distance242.2 mi, live Van - 53 Feet10346 LB Food Stuffs, $760.93 ,no
12720894," Lapel, IN"," Jan 17, 10:30 AM EDT"," Trenton, OH "," Jan 17, 03:00 PM EDT",,deadhead - distance114.8 mi, live Van - 53 Feet44142 LB Freight Of All..., $536.53 ,no
12744279," Olive Branch, MS"," Jan 17, 10:00 AM CDT"," Florence, KY "," Jan 18, 12:00 PM EDT",,deadhead - distance456.9 mi, live Van14111 LB Cleaning Produ...," $1,185.21 ",yes
12743038," Phoenix, AZ"," Jan 17, 08:00 AM  -  12:00 PM MST "," Hayward, CA "," Jan 18, 11:00 AM PDT",,deadhead - distance734.6 mi, live Van - 53 Feet43010 LB Beverages," $1,301.49 ",no
12741860," Canby, OR"," Jan 17, 09:00 AM  -  12:00 PM PDT "," Yuma, AZ "," Jan 19, 11:00 AM  -  11:00 AM MST ",,deadhead - distance1229.6 mi, live Van - 53 Feet38608 LB Non Hazmat Bat...," $1,814.43 ",no
12740013," West Chester, OH"," Jan 17, 11:00 AM  -  11:00 AM EDT "," Charlotte, NC "," Jan 18, 12:00 AM  -  11:59 PM EDT ",,deadhead - distance499.8 mi, drop trailer Van - 53 Feet28479 LB Retail Goods,bid only,no
12739299," Romeoville, IL"," Jan 17, 10:00 AM  -  10:00 AM CDT "," Salt Lake City, UT "," Jan 20, 09:00 AM  -  09:00 AM MDT ",,deadhead - distance1380.3 mi, live Van or Reefer - 5338878 LB Food Stuffs," $2,980.06 ",no
12738045," Watsontown, PA"," Jan 17, 11:00 AM EDT"," Johnson City, TN "," Jan 20, 12:00 AM EDT", 1 STOP ,deadhead - distance576.1 mi, live Van or Reefer - 5341940 LB Sliced Peaches...," $1,288.30 ",no
12737876 high value load," Pasadena, TX"," Jan 17, 10:00 AM  -  10:00 AM CDT "," Madison, WI "," Jan 19, 01:30 PM  -  01:30 PM CDT ",,deadhead - distance1156.2 mi, live Van42500 LB Solar Panels,quick bid,no
12737873 high value load," Houston, TX"," Jan 17, 10:00 AM  -  10:00 AM CDT "," Madison, WI "," Jan 19, 12:00 PM  -  12:00 PM CDT ",,deadhead - distance1 mi, live Van42500 LB Solar Panels,quick bid,no
12737697," Chicago, IL"," Jan 17, 10:00 AM  -  10:00 AM CDT "," Imperial, MO "," Jan 18, 07:00 AM CDT",,deadhead - distance315 mi, live Van - 53 Feet13483 LB Packaging Mate..., $839.29 ,yes
12736876," Sikeston, MO"," Jan 17, 08:00 AM  -  03:00 PM CDT "," Colton, CA "," Jan 20, 10:00 AM PDT",,deadhead - distance1788.3 mi, live Van - 53 Feet32965 LB Consumer Goods," $2,442.78 ",no
12735083," La Vergne, TN"," Jan 17, 10:00 AM  -  08:00 PM CDT "," Clemmons, NC "," Jan 18, 07:00 AM EDT",,deadhead - distance422.4 mi, live Van42000 LB Materials, $900.38 ,no
12732608," West Chester, OH"," Jan 17, 11:00 AM  -  11:00 AM EDT "," Chesapeake, VA "," Jan 19, 07:00 AM  -  07:00 AM EDT ", 1 STOP ,deadhead - distance939.9 mi," live Van - 53 Feet43750 LB Alcohol, Beer,..."," $1,890.24 ",no
12732161," Idaho Falls, ID"," Jan 17, 09:00 AM  -  04:00 PM MDT "," Tooele, UT "," Jan 18, 07:00 AM MDT",,deadhead - distance242.8 mi, live Van11885 LB Automotive Fre...,bid only,no
12730571," Sikeston, MO"," Jan 17, 08:00 AM  -  05:00 PM CDT "," Colton, CA "," Jan 20, 09:00 AM PDT",,deadhead - distance1788.3 mi, live Van - 53 Feet31695 LB Consumer Goods," $2,442.78 ",no
12728303," Sikeston, MO"," Jan 17, 10:00 AM CDT"," Opelika, AL "," Jan 18, 06:15 AM CDT",,deadhead - distance491.7 mi, live Van - 53 Feet43500 LB Consumer Goods," $1,359.18 ",yes
12727298," Baytown, TX"," Jan 17, 10:00 AM  -  10:00 AM CDT "," Mount Juliet, TN "," Jan 19, 11:00 AM  -  11:00 AM CDT ",,deadhead - distance844.2 mi, live Van - 53 Feet44000 LB Food Stuffs," $1,588.48 ",yes
12724113," Meridian, MS"," Jan 17, 11:00 AM CDT"," Montgomery, NY "," Jan 19, 08:00 AM EDT",,deadhead - distance1125.8 mi, live Van - 53 Feet21991 LB Packaging Mate...," $2,490.73 ",no
12721671," Cincinnati, OH"," Jan 17, 11:00 AM EDT"," Forest Park, GA "," Jan 18, 09:00 PM EDT",,deadhead - distance478.2 mi, live Van - 53 Feet39624 LB Food Stuffs," $1,221.55 ",no
12721574," POLAND SPRING, ME"," Jan 17, 11:00 AM EDT"," Hagerstown, MD "," Jan 18, 09:00 AM EDT",,deadhead - distance581.8 mi, live Van - 53 Feet43530 LB Packaging Mate...," $1,191.75 ",no
12720668," Fishers, IN"," Jan 17, 11:00 AM  -  12:00 PM EDT "," Fredericksburg, PA "," Jan 18, 10:00 AM  -  10:00 AM EDT ",,deadhead - distance583.3 mi, live Van28807 LB Consumer Goods," $1,512.18 ",no
12718344," Deerwood, MN"," Jan 17, 08:00 AM  -  03:00 PM CDT "," Colusa, CA "," Jan 20, 08:00 AM  -  01:00 PM PDT ",,deadhead - distance1862.1 mi, live Van or Reefer - 5340000 LB Food Stuffs," $4,700.02 ",no
12716595," Pasadena, TX"," Jan 17, 08:00 AM  -  04:00 PM CDT "," Wilsonville, OR "," Jan 18, 08:00 AM  -  05:00 PM PDT ",,deadhead - distance2412.5 mi, live Van - 53 Feet42923 LB Consumer Goods," $4,775.78 ",no
12716323," Augusta, GA"," Jan 17, 11:00 AM EDT"," Duncan, SC "," Jan 18, 09:00 AM EDT",,deadhead - distance136.5 mi, live Van or Reefer - 5343680 LB Prayphos(tm) T..., $453.93 ,no
12705960," Neosho, MO"," Jan 17, 10:00 AM  -  11:00 AM CDT "," Tipp City, OH "," Jan 18, 06:30 AM  -  06:30 AM EDT ",,deadhead - distance660.9 mi, live Van7644 LB Consumer Goods," $1,309.47 ",no
12704796," Clarion, PA"," Jan 17, 11:00 AM  -  01:00 PM EDT "," White, GA "," Jan 18, 09:00 AM EDT",,deadhead - distance693.3 mi, live Van - 53 Feet43000 LB Pvc Resin," $1,798.97 ",no
12703559," Martin, TN"," Jan 17, 11:00 AM CDT"," Lebanon, PA "," Jan 20, 07:00 AM EDT", 2 STOPS ,deadhead - distance989.8 mi, live Van - 53 Feet20000 LB Lawn And Garde...," $2,646.00 ",no
12703540," Martin, TN"," Jan 17, 11:00 AM CDT"," Wilkes Barre, PA "," Jan 19, 02:30 PM EDT", 2 STOPS ,deadhead - distance1026.6 mi, live Van - 53 Feet20000 LB Lawn And Garde...," $2,646.00 ",no
12701312," Martin, TN"," Jan 17, 08:00 AM  -  10:30 PM CDT "," Roseburg, OR "," Jan 23, 12:00 PM PDT", 1 STOP ,deadhead - distance2356.8 mi, live Van - 53 Feet20000 LB Lawn And Garde...," $4,998.00 ",no
12693996," Decatur, IL"," Jan 17, 10:00 AM CDT"," Saint Louis, MO "," Jan 18, 08:00 AM CDT",,deadhead - distance138.2 mi, live Van or Reefer - 5344365 LB Staleydexr 333..., $653.73 ,yes
12592855," Norton, MA"," Jan 17, 11:00 AM EDT"," Alachua, FL "," Jan 19, 11:00 AM EDT", 1 STOP ,deadhead - distance1213.6 mi, live Van - 53 Feet15324 LB Consumer Goods," $1,985.27 ",yes
12742152," Franklin, IN"," Jan 17, 11:30 AM EDT"," Forest Park, GA "," Jan 18, 04:00 AM EDT",,deadhead - distance525.9 mi, live Reefer - 5339228 LB Food Stuffs," $1,583.13 ",no
12716718," Canby, OR"," Jan 17, 09:30 AM  -  09:30 AM PDT "," Clackamas, OR "," Jan 19, 08:00 AM  -  02:00 PM PDT ", 2 STOPS ,deadhead - distance1330.2 mi, live Van - 53 Feet44000 LB Non Hazmat Bat...," $2,773.23 ",yes
12745141," Inola, OK"," Jan 17, 12:00 PM CDT"," Haines City, FL "," Jan 19, 11:15 AM EDT",,deadhead - distance1190.5 mi, live Van36472 LB Paper," $2,710.69 ",no
12745069," Corona, CA"," Jan 17, 09:00 AM  -  12:00 PM PDT "," Savage, MN "," Jan 23, 11:11 AM CDT",,deadhead - distance1799.9 mi, live Van11240 LB Consumer Goods,quick bid,no
12744315," Olive Branch, MS"," Jan 17, 11:00 AM CDT"," Florence, KY "," Jan 18, 03:00 PM EDT",,deadhead - distance456.9 mi, live Van Hazmat19295 LB Hazmat Chemica...," $1,265.48 ",no
12744305," Olive Branch, MS"," Jan 17, 11:00 AM CDT"," Florence, KY "," Jan 18, 02:00 PM EDT",,deadhead - distance456.9 mi, live Van31023 LB Cleaning Produ...," $1,176.39 ",no
12743700," Joliet, IL"," Jan 17, 12:00 PM CDT"," Louisville, KY "," Jan 18, 08:00 AM  -  02:00 PM EDT ",,deadhead - distance318.2 mi, live Reefer - 5335145 LB Non Hazmat Che...," $1,171.73 ",no
12743685," Dequincy, LA"," Jan 17, 11:00 AM  -  02:00 PM CDT "," Houston, TX "," Jan 18, 07:00 AM  -  07:00 AM CDT ",,deadhead - distance130.1 mi, live Van - 53 Feet44000 LB Plastics, $590.27 ,no
12743669," Dequincy, LA"," Jan 17, 11:00 AM  -  02:00 PM CDT "," Houston, TX "," Jan 18, 07:00 AM  -  07:00 AM CDT ",,deadhead - distance130.1 mi, live Van - 53 Feet44000 LB Plastics, $590.27 ,no
12742216," Montreal, QC"," Jan 17, 12:00 PM EST"," Etobicoke, ON "," Jan 18, 04:00 PM EST",,deadhead - distance351.7 mi, live Dry Triaxle59500 LB Sugar,bid only,no
12741543," Alexandria, MN"," Jan 17, 11:00 AM CDT"," Auburn, WA "," Jan 19, 10:00 AM PDT",,deadhead - distance1528.2 mi, live Van w/ Team41035 LB Consumer Goods," $5,194.00 ",no
12739971," Groveport, OH"," Jan 17, 11:00 AM  -  11:00 AM EDT "," Evansville, IN "," Jan 18, 12:00 AM  -  11:59 PM CDT ", 1 STOP ,deadhead - distance321.8 mi, drop trailer Van - 53 Feet13227 LB Retail Goods,bid only,no
12739806," Newport, TN"," Jan 17, 12:00 PM  -  06:00 PM EDT "," Tulsa, OK "," Jan 19, 01:00 PM  -  01:00 PM CDT ",,deadhead - distance826.2 mi, live Van - 53 Feet43875 LB Paper," $1,630.77 ",no
12739001," Ontario, CA"," Jan 17, 09:00 AM PDT"," Dixon, CA "," Jan 18, 08:00 AM PDT",,deadhead - distance422.9 mi, live Van10920 LB Medical Suppli...," $1,166.46 ",no
12737874 high value load," Houston, TX"," Jan 17, 11:00 AM  -  11:00 AM CDT "," Madison, WI "," Jan 19, 12:30 PM  -  12:30 PM CDT ",,deadhead - distance1 mi, live Van42500 LB Solar Panels,quick bid,no
12737864 high value load," Pasadena, TX"," Jan 17, 11:00 AM  -  11:00 AM CDT "," Madison, WI "," Jan 19, 08:30 AM  -  08:30 AM CDT ",,deadhead - distance1 mi, live Van - 53 Feet42500 LB Solar Panels,quick bid,no
12737644," Ankeny, IA"," Jan 17, 11:00 AM CDT"," Exeter, CA "," Jan 20, 07:30 AM  -  03:30 PM PDT ",,deadhead - distance1788.3 mi, live Reefer25000 LB Freight Of All...," $3,338.26 ",no
12737578," Delano, CA"," Jan 17, 12:00 PM  -  12:00 PM PDT "," Tremont, PA "," Jan 23, 07:00 AM  -  07:00 AM EDT ",,deadhead - distance2710.7 mi, live Van - 53 Feet19318 LB Consumer Goods," $4,192.37 ",no
12736099," Macungie, PA"," Jan 17, 12:00 PM  -  01:00 PM EDT "," Lewisburg, OH "," Jan 18, 07:00 AM  -  03:00 PM EDT ",,deadhead - distance535 mi, live Van - 53 Feet44500 LB Paper Rolls, $963.96 ,no
12734295," Huntsville, AL"," Jan 17, 12:00 PM CDT"," Leamington, ON "," Jan 19, 07:30 AM  -  04:30 PM EST ", 1 STOP ,deadhead - distance993.2 mi, live Van - 53 Feet19968 LB Automotive Fre...," $1,870.72 ",no
12732395," Bensalem, PA"," Jan 17, 12:00 PM  -  04:00 PM EDT "," Milford, MA "," Jan 18, 08:00 AM EDT", 1 STOP ,deadhead - distance275 mi, live Reefer - 5342543 LB Non-hazmat Che...,bid only,no
12731190," Canton, MI"," Jan 17, 12:00 PM EDT"," Columbus, OH "," Jan 17, 08:30 PM EDT",,deadhead - distance180.9 mi, live Van - 53 Feet11604 LB Consumer Goods, $554.12 ,no
12730867," Geneva, IL"," Jan 17, 11:00 AM  -  03:00 PM CDT "," Eagan, MN "," Jan 19, 07:00 AM  -  05:00 PM CDT ", 2 STOPS ,deadhead - distance422.7 mi, live Van - 53 Feet38081 LB Consumer Goods," $1,249.78 ",no
12730340," Bowling Green, KY"," Jan 17, 11:00 AM EDT"," Meridian, MS "," Jan 19, 07:00 AM CDT", 1 STOP ,deadhead - distance433.8 mi, live Van - 53 Feet27746 LB Finished Paper...,bid only,no
12728307," Sikeston, MO"," Jan 17, 11:00 AM CDT"," Opelika, AL "," Jan 18, 06:15 AM CDT",,deadhead - distance491.7 mi, live Van - 53 Feet42010 LB Consumer Goods," $1,349.07 ",no
12727758," Booneville, AR"," Jan 17, 11:00 AM CDT"," Houston, TX "," Jan 18, 06:00 PM CDT", 1 STOP ,deadhead - distance594.2 mi, live Van36022 LB Consumer Goods," $1,079.57 ",no
12727346," Baytown, TX"," Jan 17, 11:00 AM  -  11:00 AM CDT "," Mount Juliet, TN "," Jan 19, 01:00 PM  -  01:00 PM CDT ",,deadhead - distance844.2 mi, live Van - 53 Feet44000 LB Food Stuffs," $1,581.37 ",no
12721851," Fort Wayne, IN"," Jan 17, 12:00 PM EDT"," Louisville, KY "," Jan 17, 08:00 PM EDT",,deadhead - distance242.2 mi, live Van - 53 Feet10346 LB Food Stuffs, $761.39 ,no
12720005," Liberty Hill, TX"," Jan 17, 11:00 AM CDT"," Dallas, TX "," Jan 17, 12:00 PM  -  04:30 PM CDT ",,deadhead - distance190.7 mi, live Van - 53 Feet8000 LB New Portable R..., $522.58 ,no
12719791," Illiopolis, IL"," Jan 17, 11:00 AM CDT"," Memphis, TN "," Jan 18, 08:00 AM CDT",,deadhead - distance417.9 mi, live Van43950 LB Freight Of All..., $946.89 ,no
12716693," Grandview, MO"," Jan 17, 11:00 AM CDT"," Wauwatosa, WI "," Jan 18, 07:00 AM  -  04:00 PM CDT ",,deadhead - distance557.9 mi, live Van or Reefer - 5318289 LB Verdad Powder ..., $981.91 ,no
12716297," De Pere, WI"," Jan 17, 11:00 AM CDT"," Fairborn, OH "," Jan 18, 03:00 AM EDT",,deadhead - distance480.4 mi, live Reefer - 5340107 LB Food Stuffs," $1,521.19 ",no
12713582," Rittman, OH"," Jan 17, 12:00 PM EDT"," Duncan, SC "," Jan 18, 09:00 AM EDT",,deadhead - distance550 mi, live Van or Reefer - 5343583 LB Purex Salt Crs...," $1,205.74 ",no
12710038," Holland, MI"," Jan 17, 12:00 PM EDT"," York, PA "," Jan 18, 09:00 PM EDT",,deadhead - distance656.6 mi, live Van - 53 Feet39060 LB Food Stuffs," $1,955.62 ",no
12703571," Martin, TN"," Jan 17, 12:00 PM CDT"," Pocomoke City, MD "," Jan 19, 02:30 PM EDT", 2 STOPS ,deadhead - distance971.3 mi, live Van - 53 Feet20000 LB Lawn And Garde...," $2,744.00 ",no
12697480," Rochelle, IL"," Jan 17, 11:00 AM  -  11:00 AM CDT "," Pittston, PA "," Jan 19, 08:00 AM  -  08:00 AM EDT ", 1 STOP ,deadhead - distance811.9 mi, live Reefer - 5323885 LB Food Stuffs," $2,704.41 ",no
12696778," Grand Saline, TX"," Jan 17, 11:00 AM  -  11:00 AM CDT "," Tolleson, AZ "," Jan 19, 08:00 AM  -  08:00 AM MST ",,deadhead - distance1081 mi, live Van - 53 Feet43294 LB Salt," $1,956.71 ",yes
12692191," Orrville, OH"," Jan 17, 12:00 PM EDT"," Gravois Mills, MO "," Jan 19, 08:00 AM CDT",,deadhead - distance706.8 mi, live Van - 53 Feet21534 LB Landscaping Ma...," $1,397.24 ",no
12688165," Stillmore, GA"," Jan 17, 10:00 AM EDT"," Salt Lake City, UT "," Jan 20, 06:00 AM MDT",,deadhead - distance2059.8 mi, live Van - 53 Feet44000 LB Ks Chicken Bre...," $3,698.06 ",no
12683940," Fort Wayne, IN"," Jan 17, 12:00 PM  -  12:00 PM EDT "," Salem, VA "," Jan 18, 12:00 PM  -  12:00 PM EDT ",,deadhead - distance470.5 mi, live Van - 53 Feet15016 LB Food Stuffs," $1,354.14 ",yes
12681761," Twin Falls, ID"," Jan 17, 10:00 AM MDT"," Sun Valley, CA "," Jan 19, 12:00 PM PDT",,deadhead - distance1 mi, live Van - 53 Feet43197 LB Consumer Goods," $1,586.02 ",no
12681735," Olive Branch, MS"," Jan 17, 11:00 AM CDT"," Florence, KY "," Jan 18, 01:00 PM EDT",,deadhead - distance456.9 mi, live Van Hazmat34842 LB Hazmat Chemica...," $1,269.71 ",no
12681635," Mount Sterling, KY"," Jan 17, 11:00 AM EDT"," Memphis, TN "," Jan 18, 02:00 AM CDT",,deadhead - distance456 mi, live Reefer - 5342000 LB Food Stuffs," $1,183.07 ",no
12673242," Stockton, CA"," Jan 17, 09:00 AM  -  09:00 AM PDT "," Corona, CA "," Jan 18, 09:00 AM  -  09:00 AM PDT ", 2 STOPS ,deadhead - distance382.5 mi, live Van - 53 Feet40546 LB Food Stuffs, $710.22 ,no
12651266," Bartlett, IL"," Jan 17, 12:00 PM CDT"," Macon, GA "," Jan 18, 08:00 AM  -  02:30 PM EDT ",,deadhead - distance840.8 mi, live Van - 53 Feet20000 LB Pallets," $2,254.00 ",no
12604306," Lewistown, PA"," Jan 17, 12:00 PM EDT"," Alachua, FL "," Jan 19, 06:00 AM EDT",,deadhead - distance945.4 mi, live Van - 53 Feet15918 LB Consumer Goods," $1,682.00 ",no
12742143," Franklin, IN"," Jan 17, 12:30 PM EDT"," Forest Park, GA "," Jan 18, 07:00 AM EDT",,deadhead - distance525.9 mi, live Reefer - 5338239 LB Food Stuffs," $1,583.13 ",no
12739689," Joliet, IL"," Jan 17, 11:30 AM CDT"," Newfield, NJ "," Jan 19, 01:00 PM EDT",,deadhead - distance784.4 mi, live Reefer - 5330000 LB Frozen Foods," $2,660.39 ",no
12736644," Ontario, OH"," Jan 17, 12:30 PM EDT"," Sanger, TX "," Jan 19, 09:30 AM CDT",,deadhead - distance1100 mi, live Van - 53 Feet42041 LB Landscaping Ma...," $2,104.62 ",no
12728050," Ontario, OH"," Jan 17, 12:30 PM EDT"," Redlands, CA "," Jan 20, 10:30 AM PDT",,deadhead - distance2278 mi, live Van - 53 Feet34848 LB Landscaping Ma...," $2,950.62 ",no
12726389," Remington, IN"," Jan 17, 11:30 AM CDT"," Memphis, TN "," Jan 18, 08:00 AM CDT",,deadhead - distance504.8 mi, live Van44960 LB Freight Of All..., $911.54 ,no
12708599 high value load," Columbus, OH"," Jan 17, 12:30 PM EDT"," Milton, ON "," Jan 18, 07:00 AM EST",,deadhead - distance384.2 mi, live Reefer - 5341140 LB Frozen Meat,bid only,no
12707765," Arabi, LA"," Jan 17, 11:30 AM CDT"," Jessup, MD "," Jan 19, 10:00 AM EDT",,deadhead - distance1110.6 mi, live Van or Reefer37752 LB Food Stuffs," $2,098.92 ",no
12707303," Monee, IL"," Jan 17, 11:30 AM  -  11:30 AM CDT "," West Chester, OH "," Jan 18, 10:30 AM  -  10:30 AM EDT ",,deadhead - distance299.8 mi, live Van19897 LB Tires, $852.84 ,no
12703209," Des Moines, IA"," Jan 17, 12:30 PM CDT"," Greencastle, PA "," Jan 19, 11:00 AM EDT",,deadhead - distance935.3 mi, live Van42970 LB Freight Of All...," $2,257.97 ",no
12701166," Albertville, AL"," Jan 17, 11:30 AM CDT"," Atlanta, GA "," Jan 18, 07:30 AM EDT",,deadhead - distance132.4 mi, live Van - 53 Feet42739 LB Packaging Mate..., $543.52 ,no
12651040," Batavia, IL"," Jan 17, 12:30 PM CDT"," Macon, GA "," Jan 18, 08:00 AM  -  02:30 PM EDT ",,deadhead - distance845.5 mi, live Van Airride20000 LB Pallets," $2,254.00 ",no
12745139," Inola, OK"," Jan 17, 01:00 PM CDT"," Haines City, FL "," Jan 19, 10:15 AM EDT",,deadhead - distance1190.5 mi, live Van36472 LB Paper," $2,710.69 ",no
12745005," Plainfield, IN"," Jan 17, 01:00 PM CDT"," Marshalltown, IA "," Jan 18, 12:00 PM CDT",,deadhead - distance441.5 mi, live Van42000 LB Materials," $1,010.48 ",no
12744326," Olive Branch, MS"," Jan 17, 12:00 PM CDT"," Florence, KY "," Jan 18, 04:00 PM EDT",,deadhead - distance456.9 mi, live Van24998 LB Cleaning Produ...," $1,176.39 ",no
12743678," Laredo, TX"," Jan 17, 12:00 PM  -  12:00 PM CDT "," Port Jervis, NY "," Jan 20, 07:30 AM  -  09:30 AM EDT ",,deadhead - distance1937.8 mi, live Van - 53 Feet43270 LB Glass Bottles," $4,193.56 ",yes
